,station_id,station_line,boro,lines,long,name,Complex ID,lat,line_,dir,pf_id,node_id
1595,238,station,Bk,,-73.964375,Eastern Pkwy - Brooklyn Museum,341,40.671987,2 3,station,station,238
1596,239,station,Bk,,-73.958131,Franklin Av,626,40.670682,2 3 4 5,station,station,239
1597,234,station,Bk,,-73.980492,Nevins St,337,40.688246,2 3 4 5,station,station,234
1598,235,station,Bk,,-73.977666,Atlantic Av - Barclays Ctr,617,40.684359,2 3,station,station,235
1599,236,station,Bk,,-73.975098,Bergen St,339,40.680829,2 3,station,station,236
1600,237,station,Bk,,-73.971046,Grand Army Plaza,340,40.675235,2 3,station,station,237
1601,230,station,M,,-74.0091,Wall St,333,40.706821,2 3,station,station,230
1602,231,station,Bk,,-73.993086,Clark St,334,40.697466,2 3,station,station,231
1603,232,station,Bk,,-73.989998,Borough Hall,620,40.693219,2 3,station,station,232
1604,233,station,Bk,,-73.985065,Hoyt St,336,40.690545,2 3,station,station,233
1605,618,station,Bx,,-73.91924,Brook Av,376,40.807566,6,station,station,618
1606,619,station,Bx,,-73.926138,3 Av - 138 St,377,40.810476,6,station,station,619
1607,140,station,M,,-74.013205,South Ferry Loop,635,40.701411,1,station,station,140
1608,612,station,Bx,,-73.886283,Whitlock Av,370,40.826525,6,station,station,612
1609,613,station,Bx,,-73.890549,Hunts Point Av,371,40.820948,6,station,station,613
1610,610,station,Bx,,-73.874516,Morrison Av- Sound View,368,40.829521,6,station,station,610
1611,611,station,Bx,,-73.879159,Elder Av,369,40.828584,6,station,station,611
1612,616,station,Bx,,-73.907657,E 143 St - St Mary's St,374,40.808719,6,station,station,616
1613,617,station,Bx,,-73.914042,Cypress Av,375,40.805368,6,station,station,617
1614,614,station,Bx,,-73.896435,Longwood Av,372,40.816104,6,station,station,614
1615,615,station,Bx,,-73.904098,E 149 St,373,40.812118,6,station,station,615
1616,D43,station,Bk,,-73.981233,Coney Island - Stillwell Av,58,40.577422,D F N Q,station,station,D43
1617,D42,station,Bk,,-73.975939,W 8 St - NY Aquarium,57,40.576127,F Q,station,station,D42
1618,D41,station,Bk,,-73.968501,Ocean Pkwy,56,40.576312,Q,station,station,D41
1619,D40,station,Bk,,-73.961376,Brighton Beach,55,40.577621,B Q,station,station,D40
1620,A09,station,M,,-73.939561,168 St,605,40.840719,A C,station,station,A09
1621,A02,station,M,,-73.919899,Inwood - 207 St,143,40.868072,A,station,station,A02
1622,A03,station,M,,-73.927271,Dyckman St,144,40.865491,A,station,station,A03
1623,A06,station,M,,-73.937969,181 St,146,40.851695,A,station,station,A06
1624,A07,station,M,,-73.939704,175 St,147,40.847391,A,station,station,A07
1625,A05,station,M,,-73.93418,190 St,145,40.859022,A,station,station,A05
1626,133,station,M,,-74.002906,Christopher St - Sheridan Sq,323,40.733422,1,station,station,133
1627,132,station,M,,-74.000201,14 St,601,40.737826,1 2 3,station,station,132
1628,131,station,M,,-73.997871,18 St,321,40.74104,1,station,station,131
1629,130,station,M,,-73.995657,23 St,320,40.744081,1,station,station,130
1630,137,station,M,,-74.009266,Chambers St,327,40.715478,1 2 3,station,station,137
1631,136,station,M,,-74.006886,Franklin St,326,40.719318,1,station,station,136
1632,135,station,M,,-74.006277,Canal St,325,40.722854,1,station,station,135
1633,134,station,M,,-74.005367,Houston St,324,40.728251,1,station,station,134
1634,139,station,M,,-74.013783,Rector St,329,40.707513,1,station,station,139
1635,138,station,M,,-74.012188,Cortlandt St,328,40.711835,1,station,station,138
1636,407,station,Bx,,-73.901034,Fordham Rd,382,40.862803,4,station,station,407
1637,406,station,Bx,,-73.897174,Kingsbridge Rd,381,40.86776,4,station,station,406
1638,405,station,Bx,,-73.890064,Bedford Park Blvd - Lehman College,380,40.873412,4,station,station,405
1639,402,station,Bx,,-73.884655,Mosholu Pkwy,379,40.87975,4,station,station,402
1640,401,station,Bx,,-73.878751,Woodlawn,378,40.886037,4,station,station,401
1641,R34,station,Bk,,-73.992872,Prospect Av,30,40.665414,R,station,station,R34
1642,R35,station,Bk,,-73.998091,25 St,31,40.660397,R,station,station,R35
1643,R36,station,Bk,,-74.003549,36 St,32,40.655144,D N R,station,station,R36
1644,R30,station,Bk,,-73.981824,DeKalb Av,26,40.690635,B Q R,station,station,R30
1645,R31,station,Bk,,-73.97881,Atlantic Av - Barclays Ctr,617,40.683666,D N R,station,station,R31
1646,409,station,Bx,,-73.907684,Burnside Av,384,40.853453,4,station,station,409
1647,408,station,Bx,,-73.903879,183 St,383,40.858407,4,station,station,408
1648,L08,station,Bk,,-73.956872,Bedford Av,120,40.717304,L,station,station,L08
1649,L06,station,M,,-73.981628,1 Av,119,40.730953,L,station,station,L06
1650,L05,station,M,,-73.986122,3 Av,118,40.732849,L,station,station,L05
1651,L03,station,M,,-73.99073,Union Sq - 14 St,602,40.734789,L,station,station,L03
1652,L02,station,M,,-73.996786,6 Av,601,40.737335,L,station,station,L02
1653,L01,station,M,,-74.002578,8 Av,618,40.739777,L,station,station,L01
1654,708,station,Q,,-73.876613,90 St - Elmhurst Av,452,40.748408,7,station,station,708
1655,709,station,Q,,-73.883697,82 St - Jackson Hts,453,40.747659,7,station,station,709
1656,705,station,Q,,-73.855334,111 St,449,40.75173,7,station,station,705
1657,706,station,Q,,-73.8627,103 St - Corona Plaza,450,40.749865,7,station,station,706
1658,707,station,Q,,-73.869527,Junction Blvd,451,40.749145,7,station,station,707
1659,701,station,Q,,-73.83003,Flushing - Main St,447,40.7596,7,station,station,701
1660,702,station,Q,,-73.845625,Mets - Willets Point,448,40.754622,7,station,station,702
1661,J30,station,Bk,,-73.92227,Gates Av,95,40.68963,J Z,station,station,J30
1662,J31,station,Bk,,-73.928814,Kosciuszko St,96,40.693342,J,station,station,J31
1663,D07,station,Bx,,-73.905227,Tremont Av,215,40.85041,B D,station,station,D07
1664,D06,station,Bx,,-73.900741,182-183 Sts,214,40.856093,B D,station,station,D06
1665,D05,station,Bx,,-73.897749,Fordham Rd,213,40.861296,B D,station,station,D05
1666,D04,station,Bx,,-73.893509,Kingsbridge Rd,212,40.866978,B D,station,station,D04
1667,D03,station,Bx,,-73.887138,Bedford Park Blvd,211,40.873244,B D,station,station,D03
1668,D01,station,Bx,,-73.878855,Norwood - 205 St,210,40.874811,D,station,station,D01
1669,D09,station,Bx,,-73.9134,170 St,217,40.839306,B D,station,station,D09
1670,D08,station,Bx,,-73.910136,174-175 Sts,216,40.8459,B D,station,station,D08
1671,245,station,Bk,,-73.948959,Beverly Rd,357,40.645098,2 5,station,station,245
1672,244,station,Bk,,-73.949575,Church Av,356,40.650843,2 5,station,station,244
1673,A44,station,Bk,,-73.965838,Clinton - Washington Avs,177,40.683263,C,station,station,A44
1674,246,station,Bk,,-73.948411,Newkirk Av,358,40.639967,2 5,station,station,246
1675,241,station,Bk,,-73.950683,President St,353,40.667883,2 5,station,station,241
1676,A43,station,Bk,,-73.973946,Lafayette Av,176,40.686113,C,station,station,A43
1677,243,station,Bk,,-73.9502,Winthrop St,355,40.656652,2 5,station,station,243
1678,242,station,Bk,,-73.95085,Sterling St,354,40.662742,2 5,station,station,242
1679,F12,station,M,,-73.975224,5 Av/53 St,276,40.760167,E M,station,station,F12
1680,F11,station,M,,-73.969055,Lexington Av/53 St,612,40.757552,E M,station,station,F11
1681,F16,station,M,,-73.990173,East Broadway,234,40.713715,F,station,station,F16
1682,248,station,Bk,,-73.950466,Nostrand Av,343,40.669847,3,station,station,248
1683,F14,station,M,,-73.989938,2 Av,232,40.723402,F,station,station,F14
1684,A49,station,Bk,,-73.920786,Ralph Av,182,40.678822,C,station,station,A49
1685,N10,station,Bk,,-73.97823,86 St,79,40.592721,N,station,station,N10
1686,623,station,M,,-73.94425,110 St,394,40.79502,6,station,station,623
1687,622,station,M,,-73.941617,116 St,393,40.798629,6,station,station,622
1688,621,station,M,,-73.937594,125 St,392,40.804138,4 5 6,station,station,621
1689,627,station,M,,-73.959874,77 St,398,40.77362,6,station,station,627
1690,626,station,M,,-73.955589,86 St,397,40.779492,4 5 6,station,station,626
1691,625,station,M,,-73.95107,96 St,396,40.785672,6,station,station,625
1692,624,station,M,,-73.947478,103 St,395,40.7906,6,station,station,624
1693,629,station,M,,-73.967967,59 St,613,40.762526,4 5 6,station,station,629
1694,628,station,M,,-73.96387,68 St - Hunter College,399,40.768141,6,station,station,628
1695,A33,station,M,,-74.003739,Spring St,168,40.726227,C E,station,station,A33
1696,A32,station,M,,-74.000495,W 4 St,167,40.732338,A C E,station,station,A32
1697,A31,station,M,,-74.00169,14 St,618,40.740893,A C E,station,station,A31
1698,A30,station,M,,-73.998041,23 St,165,40.745906,C E,station,station,A30
1699,A36,station,M,,-74.008585,Chambers St,624,40.714111,A C,station,station,A36
1700,A34,station,M,,-74.005229,Canal St,169,40.720824,A C E,station,station,A34
1701,A38,station,M,,-74.007691,Fulton St,628,40.710197,A C,station,station,A38
1702,L26,station,Bk,,-73.900571,Livonia Av,135,40.664038,L,station,station,L26
1703,L29,station,Bk,,-73.90185,Canarsie - Rockaway Pkwy,138,40.646654,L,station,station,L29
1704,L28,station,Bk,,-73.899485,E 105 St,137,40.650573,L,station,station,L28
1705,A51,station,Bk,,-73.905316,Broadway Jct,621,40.678334,A C,station,station,A51
1706,A50,station,Bk,,-73.911946,Rockaway Av,183,40.67834,C,station,station,A50
1707,A53,station,Bk,,-73.890358,Van Siclen Av,186,40.67271,C,station,station,A53
1708,M11,station,Bk,,-73.935657,Myrtle Av,97,40.697207,J M Z,station,station,M11
1709,M10,station,Bk,,-73.927397,Central Av,114,40.697857,M,station,station,M10
1710,M13,station,Bk,,-73.947408,Lorimer St,99,40.703869,J M,station,station,M13
1711,A52,station,Bk,,-73.896548,Liberty Av,185,40.674542,C,station,station,A52
1712,R41,station,Bk,,-74.017881,59 St,35,40.641362,N R,station,station,R41
1713,M14,station,Bk,,-73.953431,Hewes St,100,40.70687,J M,station,station,M14
1714,R43,station,Bk,,-74.02551,77 St,37,40.629742,R,station,station,R43
1715,M16,station,Bk,,-73.957757,Marcy Av,101,40.708359,J M Z,station,station,M16
1716,M19,station,M,,-73.993915,Bowery,103,40.72028,J Z,station,station,M19
1717,A55,station,Bk,,-73.872106,Euclid Av,188,40.675377,A C,station,station,A55
1718,A57,station,Bk,,-73.86505,Grant Av,189,40.677044,A,station,station,A57
1719,G08,station,Q,,-73.844521,Forest Hills - 71 Av,261,40.721691,E F M R,station,station,G08
1720,G09,station,Q,,-73.852719,67 Av,262,40.726523,M R,station,station,G09
1721,G05,station,Q,,-73.801109,Jamaica Center - Parsons/Archer,278,40.702147,E J Z,station,station,G05
1722,G06,station,Q,,-73.807969,Sutphin Blvd - Archer Av - JFK Airport,279,40.700486,E J Z,station,station,G06
1723,G07,station,Q,,-73.816859,Jamaica - Van Wyck,280,40.702566,E,station,station,G07
1724,201,station,Bx,,-73.85062,Wakefield - 241 St,416,40.903125,2,station,station,201
1725,205,station,Bx,,-73.857473,233 St,418,40.893193,2 5,station,station,205
1726,204,station,Bx,,-73.854376,Nereid Av,417,40.898379,2 5,station,station,204
1727,207,station,Bx,,-73.862633,219 St,420,40.883895,2 5,station,station,207
1728,206,station,Bx,,-73.860341,225 St,419,40.888022,2 5,station,station,206
1729,209,station,Bx,,-73.867164,Burke Av,422,40.871356,2 5,station,station,209
1730,208,station,Bx,,-73.866256,Gun Hill Rd,421,40.87785,2 5,station,station,208
1731,F23,station,Bk,,-73.989779,4 Av,608,40.670272,F G,station,station,F23
1732,F22,station,Bk,,-73.995959,Smith - 9 Sts,238,40.67358,F G,station,station,F22
1733,F21,station,Bk,,-73.995048,Carroll St,237,40.680303,F G,station,station,F21
1734,F20,station,Bk,,-73.990862,Bergen St,236,40.686145,F G,station,station,F20
1735,F27,station,Bk,,-73.979678,Church Av,243,40.644041,F,station,station,F27
1736,F26,station,Bk,,-73.975776,Fort Hamilton Pkwy,242,40.650782,F G,station,station,F26
1737,F25,station,Bk,,-73.979493,15 St - Prospect Park,241,40.660365,F G,station,station,F25
1738,F24,station,Bk,,-73.980305,7 Av,240,40.666271,F G,station,station,F24
1739,F29,station,Bk,,-73.978172,Ditmas Av,244,40.636119,F,station,station,F29
1740,120,station,M,,-73.972323,96 St,310,40.793919,1 2 3,station,station,120
1741,121,station,M,,-73.976218,86 St,311,40.788644,1,station,station,121
1742,122,station,M,,-73.979917,79 St,312,40.783934,1,station,station,122
1743,123,station,M,,-73.98197,72 St,313,40.778453,1 2 3,station,station,123
1744,124,station,M,,-73.982209,66 St - Lincoln Center,314,40.77344,1,station,station,124
1745,125,station,M,,-73.981929,59 St - Columbus Circle,614,40.768247,1,station,station,125
1746,126,station,M,,-73.983849,50 St,316,40.761728,1,station,station,126
1747,127,station,M,,-73.987495,Times Sq - 42 St,611,40.75529,1 2 3,station,station,127
1748,128,station,M,,-73.991057,34 St - Penn Station,318,40.750373,1 2 3,station,station,128
1749,129,station,M,,-73.993365,28 St,319,40.747215,1,station,station,129
1750,R01,station,Q,,-73.912034,Astoria - Ditmars Blvd,1,40.775036,N W,station,station,R01
1751,R03,station,Q,,-73.917843,Astoria Blvd,2,40.770258,N W,station,station,R03
1752,R05,station,Q,,-73.925508,Broadway,4,40.76182,N W,station,station,R05
1753,R04,station,Q,,-73.921479,30 Av,3,40.766779,N W,station,station,R04
1754,R06,station,Q,,-73.929575,36 Av,5,40.756804,N W,station,station,R06
1755,R09,station,Q,,-73.940202,Queensboro Plaza,461,40.750582,N W,station,station,R09
1756,R08,station,Q,,-73.932755,39 Av,6,40.752882,N W,station,station,R08
1757,414,station,Bx,,-73.925831,161 St - Yankee Stadium,604,40.827994,4,station,station,414
1758,415,station,Bx,,-73.927351,149 St - Grand Concourse,603,40.818375,4,station,station,415
1759,416,station,Bx,,-73.929849,138 St - Grand Concourse,391,40.813224,4 5,station,station,416
1760,410,station,Bx,,-73.911794,176 St,385,40.84848,4,station,station,410
1761,411,station,Bx,,-73.914685,Mt Eden Av,386,40.844434,4,station,station,411
1762,412,station,Bx,,-73.917791,170 St,387,40.840075,4,station,station,412
1763,413,station,Bx,,-73.9214,167 St,388,40.835537,4,station,station,413
1764,418,station,M,,-74.009509,Fulton St,628,40.710368,4 5,station,station,418
1765,419,station,M,,-74.011862,Wall St,413,40.707557,4 5,station,station,419
1766,L19,station,Q,,-73.904084,Halsey St,129,40.695602,L,station,station,L19
1767,L14,station,Bk,,-73.933147,Morgan Av,125,40.706152,L,station,station,L14
1768,L15,station,Bk,,-73.922913,Jefferson St,126,40.706607,L,station,station,L15
1769,L16,station,Bk,,-73.918425,DeKalb Av,127,40.703811,L,station,station,L16
1770,L17,station,Bk,,-73.911586,Myrtle - Wyckoff Avs,630,40.699814,L,station,station,L17
1771,L10,station,Bk,,-73.950275,Lorimer St,629,40.714063,L,station,station,L10
1772,L11,station,Bk,,-73.944053,Graham Av,122,40.714565,L,station,station,L11
1773,L12,station,Bk,,-73.94067,Grand St,123,40.711926,L,station,station,L12
1774,L13,station,Bk,,-73.93985,Montrose Av,124,40.707739,L,station,station,L13
1775,R45,station,Bk,,-74.030876,Bay Ridge - 95 St,39,40.616622,R,station,station,R45
1776,R44,station,Bk,,-74.028398,86 St,38,40.622687,R,station,station,R44
1777,M12,station,Bk,,-73.941126,Flushing Av,98,40.70026,J M,station,station,M12
1778,R40,station,Bk,,-74.014034,53 St,34,40.645069,R,station,station,R40
1779,M20,station,M,,-73.999892,Canal St,623,40.718092,J Z,station,station,M20
1780,R42,station,Bk,,-74.023377,Bay Ridge Av,36,40.634967,R,station,station,R42
1781,M21,station,M,,-74.003401,Chambers St,622,40.713243,J Z,station,station,M21
1782,B04,station,Q,,-73.942836,21 St - Queensbridge,221,40.754203,F,station,station,B04
1783,B06,station,M,,-73.95326,Roosevelt Island,222,40.759145,F,station,station,B06
1784,B08,station,M,,-73.966113,Lexington Av/63 St,223,40.764629,F Q,station,station,B08
1785,D14,station,M,,-73.981637,7 Av,277,40.762862,B D E,station,station,D14
1786,D15,station,M,,-73.981329,47-50 Sts - Rockefeller Ctr,225,40.758663,B D F M,station,station,D15
1787,D16,station,M,,-73.984569,42 St - Bryant Pk,609,40.754222,B D F M,station,station,D16
1788,D17,station,M,,-73.987823,34 St - Herald Sq,607,40.749719,B D F M,station,station,D17
1789,D10,station,Bx,,-73.91844,167 St,218,40.833771,B D,station,station,D10
1790,D11,station,Bx,,-73.925651,161 St - Yankee Stadium,604,40.827905,B D,station,station,D11
1791,D12,station,M,,-73.938209,155 St,220,40.830135,B D,station,station,D12
1792,D13,station,M,,-73.944216,145 St,151,40.824783,B D,station,station,D13
1793,D18,station,M,,-73.992821,23 St,228,40.742878,F M,station,station,D18
1794,D19,station,M,,-73.996209,14 St,601,40.738228,F M,station,station,D19
1795,252,station,Bk,,-73.916327,Saratoga Av,347,40.661453,3,station,station,252
1796,253,station,Bk,,-73.908946,Rockaway Av,348,40.662549,3,station,station,253
1797,250,station,Bk,,-73.932942,Crown Hts - Utica Av,345,40.668897,3 4,station,station,250
1798,251,station,Bk,,-73.92261,Sutter Av - Rutland Rd,346,40.664717,3,station,station,251
1799,256,station,Bk,,-73.889395,Van Siclen Av,351,40.665449,3,station,station,256
1800,257,station,Bk,,-73.884079,New Lots Av,352,40.666235,3,station,station,257
1801,254,station,Bk,,-73.902447,Junius St,349,40.663515,3,station,station,254
1802,255,station,Bk,,-73.894895,Pennsylvania Av,350,40.664635,3,station,station,255
1803,504,station,Bx,,-73.855359,Pelham Pkwy,445,40.858985,5,station,station,504
1804,505,station,Bx,,-73.860495,Morris Park,446,40.854364,5,station,station,505
1805,502,station,Bx,,-73.838591,Baychester Av,443,40.878663,5,station,station,502
1806,503,station,Bx,,-73.846384,Gun Hill Rd,444,40.869526,5,station,station,503
1807,501,station,Bx,,-73.830834,Eastchester - Dyre Av,442,40.8883,5,station,station,501
1808,630,station,M,,-73.97192,51 St,612,40.757107,6,station,station,630
1809,631,station,M,,-73.976848,Grand Central - 42 St,610,40.751776,4 5 6,station,station,631
1810,632,station,M,,-73.982076,33 St,403,40.746081,6,station,station,632
1811,633,station,M,,-73.984264,28 St,404,40.74307,6,station,station,633
1812,634,station,M,,-73.986599,23 St,405,40.739864,6,station,station,634
1813,635,station,M,,-73.989951,14 St - Union Sq,602,40.734673,4 5 6,station,station,635
1814,636,station,M,,-73.99107,Astor Pl,407,40.730054,6,station,station,636
1815,637,station,M,,-73.994659,Bleecker St,619,40.725915,6,station,station,637
1816,638,station,M,,-73.997141,Spring St,409,40.722301,6,station,station,638
1817,639,station,M,,-74.000193,Canal St,623,40.718803,6,station,station,639
1818,A20,station,M,,-73.968916,86 St,158,40.785868,B C,station,station,A20
1819,A21,station,M,,-73.972143,81 St - Museum of Natural History,159,40.781433,B C,station,station,A21
1820,A22,station,M,,-73.97641,72 St,160,40.775594,B C,station,station,A22
1821,A24,station,M,,-73.981736,59 St - Columbus Circle,614,40.768296,A B C D,station,station,A24
1822,A25,station,M,,-73.985984,50 St,162,40.762456,C E,station,station,A25
1823,A27,station,M,,-73.989735,42 St - Port Authority Bus Terminal,611,40.757308,A C E,station,station,A27
1824,A28,station,M,,-73.993391,34 St - Penn Station,164,40.752287,A C E,station,station,A28
1825,R32,station,Bk,,-73.98311,Union St,28,40.677316,R,station,station,R32
1826,R33,station,Bk,,-73.988302,9 St,608,40.670847,R,station,station,R33
1827,M06,station,Q,,-73.90774,Seneca Av,111,40.702762,M,station,station,M06
1828,M04,station,Q,,-73.895877,Fresh Pond Rd,109,40.706186,M,station,station,M04
1829,M05,station,Q,,-73.903077,Forest Av,110,40.704423,M,station,station,M05
1830,M01,station,Q,,-73.889601,Middle Village - Metropolitan Av,108,40.711396,M,station,station,M01
1831,M08,station,Bk,,-73.912385,Myrtle - Wyckoff Avs,630,40.69943,M,station,station,M08
1832,M09,station,Bk,,-73.919711,Knickerbocker Av,113,40.698664,M,station,station,M09
1833,G31,station,Bk,,-73.950234,Flushing Av,287,40.700377,G,station,station,G31
1834,G30,station,Bk,,-73.950308,Broadway,286,40.706092,G,station,station,G30
1835,G33,station,Bk,,-73.953522,Bedford - Nostrand Avs,289,40.689627,G,station,station,G33
1836,G32,station,Bk,,-73.949046,Myrtle - Willoughby Avs,288,40.694568,G,station,station,G32
1837,G35,station,Bk,,-73.966839,Clinton - Washington Avs,291,40.688089,G,station,station,G35
1838,G34,station,Bk,,-73.96007,Classon Av,290,40.688873,G,station,station,G34
1839,G36,station,Bk,,-73.975375,Fulton St,292,40.687119,G,station,station,G36
1840,E01,station,M,,-74.009781,World Trade Center,624,40.712582,E,station,station,E01
1841,216,station,Bx,,-73.891865,Freeman St,429,40.829993,2 5,station,station,216
1842,217,station,Bx,,-73.893064,Simpson St,430,40.824073,2 5,station,station,217
1843,214,station,Bx,,-73.880049,West Farms Sq - E Tremont Av,427,40.840295,2 5,station,station,214
1844,215,station,Bx,,-73.887734,174 St,428,40.837288,2 5,station,station,215
1845,212,station,Bx,,-73.868457,Bronx Park East,425,40.848828,2 5,station,station,212
1846,213,station,Bx,,-73.873488,E 180 St,426,40.841894,2 5,station,station,213
1847,210,station,Bx,,-73.867352,Allerton Av,423,40.865462,2 5,station,station,210
1848,211,station,Bx,,-73.867615,Pelham Pkwy,424,40.857192,2 5,station,station,211
1849,218,station,Bx,,-73.896736,Intervale Av,431,40.822181,2 5,station,station,218
1850,219,station,Bx,,-73.90177,Prospect Av,432,40.819585,2 5,station,station,219
1851,F30,station,Bk,,-73.976971,18 Av,245,40.629755,F,station,station,F30
1852,F31,station,Bk,,-73.976127,Avenue I,246,40.625322,F,station,station,F31
1853,F32,station,Bk,,-73.975264,Bay Pkwy,247,40.620769,F,station,station,F32
1854,F33,station,Bk,,-73.974197,Avenue N,248,40.61514,F,station,station,F33
1855,F34,station,Bk,,-73.973022,Avenue P,249,40.608944,F,station,station,F34
1856,F35,station,Bk,,-73.972361,Kings Hwy,250,40.603217,F,station,station,F35
1857,F36,station,Bk,,-73.973357,Avenue U,251,40.596063,F,station,station,F36
1858,F38,station,Bk,,-73.97425,Avenue X,252,40.58962,F,station,station,F38
1859,F39,station,Bk,,-73.974574,Neptune Av,253,40.581011,F,station,station,F39
1860,A64,station,Q,,-73.832163,111 St,194,40.684331,A,station,station,A64
1861,A65,station,Q,,-73.825798,Ozone Park - Lefferts Blvd,195,40.685951,A,station,station,A65
1862,A60,station,Q,,-73.85147,88 St,191,40.679843,A,station,station,A60
1863,A61,station,Q,,-73.843853,Rockaway Blvd,192,40.680429,A,station,station,A61
1864,A63,station,Q,,-73.837683,104 St,193,40.681711,A,station,station,A63
1865,H09,station,Q,,-73.768175,Beach 36 St,207,40.595398,A,station,station,H09
1866,H08,station,Q,,-73.776013,Beach 44 St,206,40.592943,A,station,station,H08
1867,H03,station,Q,,-73.830301,Howard Beach - JFK Airport,198,40.660476,A,station,station,H03
1868,H02,station,Q,,-73.834058,Aqueduct - N Conduit Av,197,40.668234,A,station,station,H02
1869,H01,station,Q,,-73.834058,Aqueduct Racetrack,196,40.668234,A,station,station,H01
1870,H07,station,Q,,-73.788522,Beach 60 St,205,40.592374,A,station,station,H07
1871,H06,station,Q,,-73.796924,Beach 67 St,204,40.590927,A,station,station,H06
1872,H04,station,Q,,-73.815925,Broad Channel,199,40.608382,A S,station,station,H04
1873,115,station,M,,-73.953676,137 St - City College,305,40.822008,1,station,station,115
1874,114,station,M,,-73.95036,145 St,304,40.826551,1,station,station,114
1875,117,station,M,,-73.96411,116 St - Columbia University,307,40.807722,1,station,station,117
1876,116,station,M,,-73.958372,125 St,306,40.815581,1,station,station,116
1877,111,station,M,,-73.933596,181 St,301,40.849505,1,station,station,111
1878,110,station,M,,-73.929412,191 St,300,40.855225,1,station,station,110
1879,113,station,M,,-73.94489,157 St,303,40.834041,1,station,station,113
1880,112,station,M,,-73.940133,168 St - Washington Hts,605,40.840556,1,station,station,112
1881,119,station,M,,-73.968379,103 St,309,40.799446,1,station,station,119
1882,118,station,M,,-73.966847,Cathedral Pkwy,308,40.803967,1,station,station,118
1883,R16,station,M,,-73.986754,Times Sq - 42 St,611,40.754672,N Q R W,station,station,R16
1884,R17,station,M,,-73.98795,34 St - Herald Sq,607,40.749567,N Q R W,station,station,R17
1885,R14,station,M,,-73.980658,57 St - 7 Av,9,40.764664,N Q R W,station,station,R14
1886,R15,station,M,,-73.984139,49 St,10,40.759901,N R W,station,station,R15
1887,R13,station,M,,-73.973347,5 Av/59 St,8,40.764811,N W R,station,station,R13
1888,R11,station,M,,-73.967258,Lexington Av/59 St,613,40.76266,N W R,station,station,R11
1889,R18,station,M,,-73.988691,28 St,13,40.745494,R W,station,station,R18
1890,R19,station,M,,-73.989344,23 St,14,40.741303,R W,station,station,R19
1891,420,station,M,,-74.014065,Bowling Green,414,40.704817,4 5,station,station,420
1892,423,station,Bk,,-73.990151,Borough Hall,620,40.692404,4 5,station,station,423
1893,301,station,M,,-73.93647,Harlem - 148 St,436,40.82388,3,station,station,301
1894,302,station,M,,-73.936245,145 St,437,40.820421,3,station,station,302
1895,B16,station,Bk,,-73.996895,62 St,615,40.626472,D,station,station,B16
1896,B17,station,Bk,,-73.998864,71 St,64,40.619589,D,station,station,B17
1897,B14,station,Bk,,-73.994791,50 St,61,40.63626,D,station,station,B14
1898,B15,station,Bk,,-73.995476,55 St,62,40.631435,D,station,station,B15
1899,B12,station,Bk,,-73.994324,9 Av,59,40.646292,D,station,station,B12
1900,B13,station,Bk,,-73.994304,Fort Hamilton Pkwy,60,40.640914,D,station,station,B13
1901,B10,station,M,,-73.97745,57 St,224,40.763972,F,station,station,B10
1902,B18,station,Bk,,-74.00061,79 St,65,40.613501,D,station,station,B18
1903,B19,station,Bk,,-74.001736,18 Av,66,40.607954,D,station,station,B19
1904,L21,station,Bk,,-73.905249,Bushwick Av - Aberdeen St,131,40.682829,L,station,station,L21
1905,L20,station,Bk,,-73.904046,Wilson Av,130,40.688764,L,station,station,L20
1906,L22,station,Bk,,-73.90324,Broadway Jct,621,40.678856,L,station,station,L22
1907,L25,station,Bk,,-73.901975,Sutter Av,134,40.669367,L,station,station,L25
1908,L24,station,Bk,,-73.903097,Atlantic Av,133,40.675345,L,station,station,L24
1909,L27,station,Bk,,-73.899232,New Lots Av,136,40.658733,L,station,station,L27
1910,J19,station,Bk,,-73.87255,Cypress Hills,86,40.689941,J,station,station,J19
1911,J16,station,Q,,-73.86001,85 St - Forest Pkwy,84,40.692435,J,station,station,J16
1912,J17,station,Q,,-73.867139,75 St,85,40.691324,J Z,station,station,J17
1913,J14,station,Q,,-73.84433,104 St,82,40.695178,J Z,station,station,J14
1914,J15,station,Q,,-73.851576,Woodhaven Blvd,83,40.693879,J Z,station,station,J15
1915,J12,station,Q,,-73.828294,121 St,80,40.700492,J Z,station,station,J12
1916,J13,station,Q,,-73.836345,111 St,81,40.697418,J,station,station,J13
1917,D29,station,Bk,,-73.964492,Beverley Rd,45,40.644031,B Q,station,station,D29
1918,D28,station,Bk,,-73.962982,Church Av,44,40.650527,B Q,station,station,D28
1919,D21,station,M,,-73.996204,Broadway-Lafayette St,619,40.725297,B D F M,station,station,D21
1920,D20,station,M,,-74.000495,W 4 St,167,40.732338,B D F M,station,station,D20
1921,D22,station,M,,-73.993753,Grand St,231,40.718267,B D,station,station,D22
1922,D25,station,Bk,,-73.972367,7 Av,41,40.67705,B Q,station,station,D25
1923,D24,station,Bk,,-73.97689,Atlantic Av - Barclays Ctr,617,40.68446,B Q,station,station,D24
1924,D27,station,Bk,,-73.961495,Parkside Av,43,40.655292,B Q,station,station,D27
1925,D26,station,Bk,,-73.962246,Prospect Park,42,40.661614,B Q,station,station,D26
1926,229,station,M,,-74.006571,Fulton St,628,40.709416,2 3,station,station,229
