,station_id,station_line,lat,Complex ID,name,lines,boro,long,line_,dir,pf_id,node_id
375,D08,2,40.8459,216,174-175 Sts,B D,Bx,-73.90953599999999,D,S,D08-D-S,D08-D-S
376,D09,1,40.839906,217,170 St,B D,Bx,-73.9134,B,S,D09-B-S,D09-B-S
377,D09,2,40.839306,217,170 St,B D,Bx,-73.91279999999999,D,S,D09-D-S,D09-D-S
378,D10,1,40.834371,218,167 St,B D,Bx,-73.91844,B,S,D10-B-S,D10-B-S
379,D10,2,40.833771,218,167 St,B D,Bx,-73.91784,D,S,D10-D-S,D10-D-S
380,D11,1,40.828505,604,161 St - Yankee Stadium,B D,Bx,-73.925651,B,S,D11-B-S,D11-B-S
381,D11,2,40.827905,604,161 St - Yankee Stadium,B D,Bx,-73.925051,D,S,D11-D-S,D11-D-S
382,D12,1,40.830735,220,155 St,B D,M,-73.938209,B,S,D12-B-S,D12-B-S
383,D12,2,40.830135,220,155 St,B D,M,-73.937609,D,S,D12-D-S,D12-D-S
384,D13,1,40.825382999999995,151,145 St,B D,M,-73.944216,B,S,D13-B-S,D13-B-S
385,D13,2,40.824783,151,145 St,B D,M,-73.94361599999999,D,S,D13-D-S,D13-D-S
386,D14,1,40.763462,277,7 Av,B D E,M,-73.981637,B,S,D14-B-S,D14-B-S
387,D14,2,40.762862,277,7 Av,B D E,M,-73.981037,D,S,D14-D-S,D14-D-S
388,D14,3,40.762262,277,7 Av,B D E,M,-73.981637,E,S,D14-E-S,D14-E-S
389,D15,1,40.759263,225,47-50 Sts - Rockefeller Ctr,B D F M,M,-73.981329,B,S,D15-B-S,D15-B-S
390,D15,2,40.758663,225,47-50 Sts - Rockefeller Ctr,B D F M,M,-73.980729,D,S,D15-D-S,D15-D-S
391,D15,3,40.758063,225,47-50 Sts - Rockefeller Ctr,B D F M,M,-73.981329,F,S,D15-F-S,D15-F-S
392,D15,4,40.758663,225,47-50 Sts - Rockefeller Ctr,B D F M,M,-73.98192900000001,M,S,D15-M-S,D15-M-S
393,D16,1,40.754822,609,42 St - Bryant Pk,B D F M,M,-73.984569,B,S,D16-B-S,D16-B-S
394,D16,2,40.754222,609,42 St - Bryant Pk,B D F M,M,-73.98396899999999,D,S,D16-D-S,D16-D-S
395,D16,3,40.753622,609,42 St - Bryant Pk,B D F M,M,-73.984569,F,S,D16-F-S,D16-F-S
396,D16,4,40.754222,609,42 St - Bryant Pk,B D F M,M,-73.985169,M,S,D16-M-S,D16-M-S
397,D17,1,40.750319,607,34 St - Herald Sq,B D F M,M,-73.987823,B,S,D17-B-S,D17-B-S
398,D17,2,40.749719,607,34 St - Herald Sq,B D F M,M,-73.987223,D,S,D17-D-S,D17-D-S
399,D17,3,40.749119,607,34 St - Herald Sq,B D F M,M,-73.987823,F,S,D17-F-S,D17-F-S
400,D17,4,40.749719,607,34 St - Herald Sq,B D F M,M,-73.98842300000001,M,S,D17-M-S,D17-M-S
401,D18,1,40.743477999999996,228,23 St,F M,M,-73.992821,F,S,D18-F-S,D18-F-S
402,D18,2,40.742878,228,23 St,F M,M,-73.992221,M,S,D18-M-S,D18-M-S
403,D19,1,40.738828,601,14 St,F M,M,-73.996209,F,S,D19-F-S,D19-F-S
404,D19,2,40.738228,601,14 St,F M,M,-73.99560899999999,M,S,D19-M-S,D19-M-S
405,D20,1,40.732938,167,W 4 St,B D F M,M,-74.000495,B,S,D20-B-S,D20-B-S
406,D20,2,40.732338,167,W 4 St,B D F M,M,-73.999895,D,S,D20-D-S,D20-D-S
407,D20,3,40.731738,167,W 4 St,B D F M,M,-74.000495,F,S,D20-F-S,D20-F-S
408,D20,4,40.732338,167,W 4 St,B D F M,M,-74.001095,M,S,D20-M-S,D20-M-S
409,D21,1,40.725896999999996,619,Broadway-Lafayette St,B D F M,M,-73.996204,B,S,D21-B-S,D21-B-S
410,D21,2,40.725297,619,Broadway-Lafayette St,B D F M,M,-73.995604,D,S,D21-D-S,D21-D-S
411,D21,3,40.724697,619,Broadway-Lafayette St,B D F M,M,-73.996204,F,S,D21-F-S,D21-F-S
412,D21,4,40.725297,619,Broadway-Lafayette St,B D F M,M,-73.99680400000001,M,S,D21-M-S,D21-M-S
413,D22,1,40.718866999999996,231,Grand St,B D,M,-73.993753,B,S,D22-B-S,D22-B-S
414,D22,2,40.718267,231,Grand St,B D,M,-73.99315299999999,D,S,D22-D-S,D22-D-S
415,D24,1,40.68506,617,Atlantic Av - Barclays Ctr,B Q,Bk,-73.97689,B,S,D24-B-S,D24-B-S
416,D24,2,40.68446,617,Atlantic Av - Barclays Ctr,B Q,Bk,-73.97628999999999,Q,S,D24-Q-S,D24-Q-S
417,D25,1,40.67765,41,7 Av,B Q,Bk,-73.972367,B,S,D25-B-S,D25-B-S
418,D25,2,40.67705,41,7 Av,B Q,Bk,-73.971767,Q,S,D25-Q-S,D25-Q-S
419,D26,1,40.662214,42,Prospect Park,B Q,Bk,-73.962246,B,S,D26-B-S,D26-B-S
420,D26,2,40.661614,42,Prospect Park,B Q,Bk,-73.96164599999999,Q,S,D26-Q-S,D26-Q-S
421,D27,1,40.655892,43,Parkside Av,B Q,Bk,-73.961495,B,S,D27-B-S,D27-B-S
422,D27,2,40.655292,43,Parkside Av,B Q,Bk,-73.960895,Q,S,D27-Q-S,D27-Q-S
423,D28,1,40.651126999999995,44,Church Av,B Q,Bk,-73.962982,B,S,D28-B-S,D28-B-S
424,D28,2,40.650527,44,Church Av,B Q,Bk,-73.96238199999999,Q,S,D28-Q-S,D28-Q-S
425,D29,1,40.644631,45,Beverley Rd,B Q,Bk,-73.964492,B,S,D29-B-S,D29-B-S
426,D29,2,40.644031,45,Beverley Rd,B Q,Bk,-73.963892,Q,S,D29-Q-S,D29-Q-S
427,D30,1,40.641526999999996,46,Cortelyou Rd,B Q,Bk,-73.963891,B,S,D30-B-S,D30-B-S
428,D30,2,40.640927,46,Cortelyou Rd,B Q,Bk,-73.963291,Q,S,D30-Q-S,D30-Q-S
429,D31,1,40.635681999999996,47,Newkirk Plaza,B Q,Bk,-73.962793,B,S,D31-B-S,D31-B-S
430,D31,2,40.635082,47,Newkirk Plaza,B Q,Bk,-73.962193,Q,S,D31-Q-S,D31-Q-S
431,D32,1,40.62987,48,Avenue H,B Q IBX,Bk,-73.961639,B,S,D32-B-S,D32-B-S
432,D32,2,40.62927,48,Avenue H,B Q IBX,Bk,-73.961039,Q,S,D32-Q-S,D32-Q-S
433,D32,3,40.62867,48,Avenue H,B Q IBX,Bk,-73.961639,IBX,S,D32-IBX-S,D32-IBX-S
434,D33,1,40.625639,49,Avenue J,B Q,Bk,-73.960803,B,S,D33-B-S,D33-B-S
435,D33,2,40.625039,49,Avenue J,B Q,Bk,-73.96020299999999,Q,S,D33-Q-S,D33-Q-S
436,D34,1,40.618218,50,Avenue M,B Q,Bk,-73.959399,B,S,D34-B-S,D34-B-S
437,D34,2,40.617618,50,Avenue M,B Q,Bk,-73.958799,Q,S,D34-Q-S,D34-Q-S
438,D35,1,40.609269999999995,51,Kings Hwy,B Q,Bk,-73.957734,B,S,D35-B-S,D35-B-S
439,D35,2,40.60867,51,Kings Hwy,B Q,Bk,-73.957134,Q,S,D35-Q-S,D35-Q-S
440,D37,1,40.5999,52,Avenue U,B Q,Bk,-73.955929,B,S,D37-B-S,D37-B-S
441,D37,2,40.5993,52,Avenue U,B Q,Bk,-73.95532899999999,Q,S,D37-Q-S,D37-Q-S
442,D38,1,40.595846,53,Neck Rd,B Q,Bk,-73.955161,B,S,D38-B-S,D38-B-S
443,D38,2,40.595246,53,Neck Rd,B Q,Bk,-73.954561,Q,S,D38-Q-S,D38-Q-S
444,D39,1,40.587496,54,Sheepshead Bay,B Q,Bk,-73.954155,B,S,D39-B-S,D39-B-S
445,D39,2,40.586896,54,Sheepshead Bay,B Q,Bk,-73.953555,Q,S,D39-Q-S,D39-Q-S
446,D40,1,40.578221,55,Brighton Beach,B Q,Bk,-73.961376,B,S,D40-B-S,D40-B-S
447,D40,2,40.577621,55,Brighton Beach,B Q,Bk,-73.960776,Q,S,D40-Q-S,D40-Q-S
448,D41,1,40.576912,56,Ocean Pkwy,Q,Bk,-73.968501,Q,S,D41-Q-S,D41-Q-S
449,D42,1,40.576727,57,W 8 St - NY Aquarium,F Q,Bk,-73.975939,F,S,D42-F-S,D42-F-S
450,D42,2,40.576127,57,W 8 St - NY Aquarium,F Q,Bk,-73.97533899999999,Q,S,D42-Q-S,D42-Q-S
451,D43,1,40.578022,58,Coney Island - Stillwell Av,D F N Q,Bk,-73.981233,D,S,D43-D-S,D43-D-S
452,D43,2,40.577422,58,Coney Island - Stillwell Av,D F N Q,Bk,-73.980633,F,S,D43-F-S,D43-F-S
453,D43,3,40.576822,58,Coney Island - Stillwell Av,D F N Q,Bk,-73.981233,N,S,D43-N-S,D43-N-S
454,D43,4,40.577422,58,Coney Island - Stillwell Av,D F N Q,Bk,-73.98183300000001,Q,S,D43-Q-S,D43-Q-S
455,E01,1,40.713181999999996,624,World Trade Center,E,M,-74.009781,E,S,E01-E-S,E01-E-S
456,F01,1,40.713246,254,Jamaica - 179 St,F,Q,-73.783817,F,S,F01-F-S,F01-F-S
457,F02,1,40.71107,255,169 St,F,Q,-73.793604,F,S,F02-F-S,F02-F-S
458,F03,1,40.708164,256,Parsons Blvd,F,Q,-73.803326,F,S,F03-F-S,F03-F-S
459,F04,1,40.70606,257,Sutphin Blvd,F,Q,-73.810708,F,S,F04-F-S,F04-F-S
460,F05,1,40.709779,258,Briarwood - Van Wyck Blvd,E F,Q,-73.820574,E,S,F05-E-S,F05-E-S
461,F05,2,40.709179,258,Briarwood - Van Wyck Blvd,E F,Q,-73.81997399999999,F,S,F05-F-S,F05-F-S
462,F06,1,40.715041,259,Kew Gardens - Union Tpke,E F,Q,-73.831008,E,S,F06-E-S,F06-E-S
463,F06,2,40.714441,259,Kew Gardens - Union Tpke,E F,Q,-73.83040799999999,F,S,F06-F-S,F06-F-S
464,F07,1,40.718931,260,75 Av,E F,Q,-73.837324,E,S,F07-E-S,F07-E-S
465,F07,2,40.718331,260,75 Av,E F,Q,-73.83672399999999,F,S,F07-F-S,F07-F-S
466,F09,1,40.748446,606,Court Sq,E M,Q,-73.946,E,S,F09-E-S,F09-E-S
467,F09,2,40.747846,606,Court Sq,E M,Q,-73.94539999999999,M,S,F09-M-S,F09-M-S
468,F11,1,40.758151999999995,612,Lexington Av/53 St,E M,M,-73.969055,E,S,F11-E-S,F11-E-S
469,F11,2,40.757552,612,Lexington Av/53 St,E M,M,-73.96845499999999,M,S,F11-M-S,F11-M-S
470,F12,1,40.760767,276,5 Av/53 St,E M,M,-73.975224,E,S,F12-E-S,F12-E-S
471,F12,2,40.760167,276,5 Av/53 St,E M,M,-73.97462399999999,M,S,F12-M-S,F12-M-S
472,F14,1,40.724002,232,2 Av,F,M,-73.989938,F,S,F14-F-S,F14-F-S
473,F15,1,40.719211,625,Delancey St,F,M,-73.988114,F,S,F15-F-S,F15-F-S
474,F16,1,40.714315,234,East Broadway,F,M,-73.990173,F,S,F16-F-S,F16-F-S
475,F18,1,40.701997,235,York St,F,Bk,-73.986751,F,S,F18-F-S,F18-F-S
476,F20,1,40.686745,236,Bergen St,F G,Bk,-73.990862,F,S,F20-F-S,F20-F-S
477,F20,2,40.686145,236,Bergen St,F G,Bk,-73.990262,G,S,F20-G-S,F20-G-S
478,F21,1,40.680903,237,Carroll St,F G,Bk,-73.995048,F,S,F21-F-S,F21-F-S
479,F21,2,40.680303,237,Carroll St,F G,Bk,-73.99444799999999,G,S,F21-G-S,F21-G-S
480,F22,1,40.67418,238,Smith - 9 Sts,F G,Bk,-73.995959,F,S,F22-F-S,F22-F-S
481,F22,2,40.67358,238,Smith - 9 Sts,F G,Bk,-73.995359,G,S,F22-G-S,F22-G-S
482,F23,1,40.670871999999996,608,4 Av,F G,Bk,-73.989779,F,S,F23-F-S,F23-F-S
483,F23,2,40.670272,608,4 Av,F G,Bk,-73.989179,G,S,F23-G-S,F23-G-S
484,F24,1,40.666871,240,7 Av,F G,Bk,-73.980305,F,S,F24-F-S,F24-F-S
485,F24,2,40.666271,240,7 Av,F G,Bk,-73.979705,G,S,F24-G-S,F24-G-S
486,F25,1,40.660965,241,15 St - Prospect Park,F G,Bk,-73.979493,F,S,F25-F-S,F25-F-S
487,F25,2,40.660365,241,15 St - Prospect Park,F G,Bk,-73.978893,G,S,F25-G-S,F25-G-S
488,F26,1,40.651382,242,Fort Hamilton Pkwy,F G,Bk,-73.975776,F,S,F26-F-S,F26-F-S
489,F26,2,40.650782,242,Fort Hamilton Pkwy,F G,Bk,-73.97517599999999,G,S,F26-G-S,F26-G-S
490,F27,1,40.644641,243,Church Av,F,Bk,-73.979678,F,S,F27-F-S,F27-F-S
491,F29,1,40.636719,244,Ditmas Av,F,Bk,-73.978172,F,S,F29-F-S,F29-F-S
492,F30,1,40.630355,245,18 Av,F,Bk,-73.976971,F,S,F30-F-S,F30-F-S
493,F31,1,40.625921999999996,246,Avenue I,F IBX,Bk,-73.976127,F,S,F31-F-S,F31-F-S
494,F31,2,40.625322,246,Avenue I,F IBX,Bk,-73.975527,IBX,S,F31-IBX-S,F31-IBX-S
495,F32,1,40.621369,247,Bay Pkwy,F,Bk,-73.975264,F,S,F32-F-S,F32-F-S
496,F33,1,40.615739999999995,248,Avenue N,F,Bk,-73.974197,F,S,F33-F-S,F33-F-S
497,F34,1,40.609544,249,Avenue P,F,Bk,-73.973022,F,S,F34-F-S,F34-F-S
498,F35,1,40.603817,250,Kings Hwy,F,Bk,-73.972361,F,S,F35-F-S,F35-F-S
499,F36,1,40.596663,251,Avenue U,F,Bk,-73.973357,F,S,F36-F-S,F36-F-S
500,F38,1,40.590219999999995,252,Avenue X,F,Bk,-73.97425,F,S,F38-F-S,F38-F-S
501,F39,1,40.581610999999995,253,Neptune Av,F,Bk,-73.974574,F,S,F39-F-S,F39-F-S
502,G05,1,40.702746999999995,278,Jamaica Center - Parsons/Archer,E J Z,Q,-73.801109,E,S,G05-E-S,G05-E-S
503,G05,2,40.702147,278,Jamaica Center - Parsons/Archer,E J Z,Q,-73.80050899999999,J,S,G05-J-S,G05-J-S
504,G05,3,40.701547,278,Jamaica Center - Parsons/Archer,E J Z,Q,-73.801109,Z,S,G05-Z-S,G05-Z-S
505,G06,1,40.701086,279,Sutphin Blvd - Archer Av - JFK Airport,E J Z,Q,-73.807969,E,S,G06-E-S,G06-E-S
506,G06,2,40.700486,279,Sutphin Blvd - Archer Av - JFK Airport,E J Z,Q,-73.807369,J,S,G06-J-S,G06-J-S
507,G06,3,40.699886,279,Sutphin Blvd - Archer Av - JFK Airport,E J Z,Q,-73.807969,Z,S,G06-Z-S,G06-Z-S
508,G07,1,40.703165999999996,280,Jamaica - Van Wyck,E,Q,-73.816859,E,S,G07-E-S,G07-E-S
509,G08,1,40.722291,261,Forest Hills - 71 Av,E F M R,Q,-73.844521,E,S,G08-E-S,G08-E-S
510,G08,2,40.721691,261,Forest Hills - 71 Av,E F M R,Q,-73.843921,F,S,G08-F-S,G08-F-S
511,G08,3,40.721091,261,Forest Hills - 71 Av,E F M R,Q,-73.844521,M,S,G08-M-S,G08-M-S
512,G08,4,40.721691,261,Forest Hills - 71 Av,E F M R,Q,-73.845121,R,S,G08-R-S,G08-R-S
513,G09,1,40.727123,262,67 Av,M R,Q,-73.852719,M,S,G09-M-S,G09-M-S
514,G09,2,40.726523,262,67 Av,M R,Q,-73.85211899999999,R,S,G09-R-S,G09-R-S
515,G10,1,40.730446,263,63 Dr - Rego Park,M R,Q,-73.861604,M,S,G10-M-S,G10-M-S
516,G10,2,40.729846,263,63 Dr - Rego Park,M R,Q,-73.861004,R,S,G10-R-S,G10-R-S
517,G11,1,40.733706,264,Woodhaven Blvd,M R,Q,-73.869229,M,S,G11-M-S,G11-M-S
518,G11,2,40.733106,264,Woodhaven Blvd,M R,Q,-73.868629,R,S,G11-R-S,G11-R-S
519,G12,1,40.737615,265,Grand Av - Newtown,M R,Q,-73.877223,M,S,G12-M-S,G12-M-S
520,G12,2,40.737015,265,Grand Av - Newtown,M R,Q,-73.876623,R,S,G12-R-S,G12-R-S
521,G13,1,40.743054,266,Elmhurst Av,M R,Q,-73.882017,M,S,G13-M-S,G13-M-S
522,G13,2,40.742454,266,Elmhurst Av,M R,Q,-73.881417,R,S,G13-R-S,G13-R-S
523,G14,1,40.747244,616,Jackson Hts - Roosevelt Av,E F M R,Q,-73.891338,E,S,G14-E-S,G14-E-S
524,G14,2,40.746644,616,Jackson Hts - Roosevelt Av,E F M R,Q,-73.890738,F,S,G14-F-S,G14-F-S
525,G14,3,40.746044000000005,616,Jackson Hts - Roosevelt Av,E F M R,Q,-73.891338,M,S,G14-M-S,G14-M-S
526,G14,4,40.746644,616,Jackson Hts - Roosevelt Av,E F M R,Q,-73.89193800000001,R,S,G14-R-S,G14-R-S
527,G15,1,40.750268999999996,268,65 St,M R,Q,-73.898453,M,S,G15-M-S,G15-M-S
528,G15,2,40.749669,268,65 St,M R,Q,-73.897853,R,S,G15-R-S,G15-R-S
529,G16,1,40.753485,269,Northern Blvd,M R,Q,-73.906006,M,S,G16-M-S,G16-M-S
530,G16,2,40.752885,269,Northern Blvd,M R,Q,-73.905406,R,S,G16-R-S,G16-R-S
531,G18,1,40.756912,270,46 St,M R,Q,-73.913333,M,S,G18-M-S,G18-M-S
532,G18,2,40.756312,270,46 St,M R,Q,-73.91273299999999,R,S,G18-R-S,G18-R-S
533,G19,1,40.757479,271,Steinway St,M R,Q,-73.92074,M,S,G19-M-S,G19-M-S
534,G19,2,40.756879,271,Steinway St,M R,Q,-73.92013999999999,R,S,G19-R-S,G19-R-S
535,G20,1,40.752639,272,36 St,M R,Q,-73.928781,M,S,G20-M-S,G20-M-S
536,G20,2,40.752039,272,36 St,M R,Q,-73.928181,R,S,G20-R-S,G20-R-S
537,G21,1,40.749573,273,Queens Plaza,E M R,Q,-73.937243,E,S,G21-E-S,G21-E-S
538,G21,2,40.748973,273,Queens Plaza,E M R,Q,-73.93664299999999,M,S,G21-M-S,G21-M-S
539,G21,3,40.748373,273,Queens Plaza,E M R,Q,-73.937243,R,S,G21-R-S,G21-R-S
540,G22,1,40.747154,606,Court Sq,G,Q,-73.943832,G,S,G22-G-S,G22-G-S
541,G24,1,40.744665,282,21 St,G,Q,-73.949724,G,S,G24-G-S,G24-G-S
542,G26,1,40.731952,283,Greenpoint Av,G,Bk,-73.954449,G,S,G26-G-S,G26-G-S
543,G28,1,40.725235,284,Nassau Av,G,Bk,-73.951277,G,S,G28-G-S,G28-G-S
544,G29,1,40.713392,629,Metropolitan Av,G,Bk,-73.951418,G,S,G29-G-S,G29-G-S
545,G30,1,40.706692,286,Broadway,G,Bk,-73.950308,G,S,G30-G-S,G30-G-S
546,G31,1,40.700977,287,Flushing Av,G,Bk,-73.950234,G,S,G31-G-S,G31-G-S
547,G32,1,40.695167999999995,288,Myrtle - Willoughby Avs,G,Bk,-73.949046,G,S,G32-G-S,G32-G-S
548,G33,1,40.690227,289,Bedford - Nostrand Avs,G,Bk,-73.953522,G,S,G33-G-S,G33-G-S
549,G34,1,40.689473,290,Classon Av,G,Bk,-73.96007,G,S,G34-G-S,G34-G-S
550,G35,1,40.688689,291,Clinton - Washington Avs,G,Bk,-73.966839,G,S,G35-G-S,G35-G-S
551,G36,1,40.687719,292,Fulton St,G,Bk,-73.975375,G,S,G36-G-S,G36-G-S
552,H01,1,40.668834,196,Aqueduct Racetrack,A,Q,-73.834058,A,S,H01-A-S,H01-A-S
553,H02,1,40.668834,197,Aqueduct - N Conduit Av,A,Q,-73.834058,A,S,H02-A-S,H02-A-S
554,H03,1,40.661076,198,Howard Beach - JFK Airport,A,Q,-73.830301,A,S,H03-A-S,H03-A-S
555,H04,1,40.608982,199,Broad Channel,A S,Q,-73.815925,A,S,H04-A-S,H04-A-S
556,H04,2,40.608382,199,Broad Channel,A S,Q,-73.81532499999999,S,S,H04-S-S,H04-S-S
557,H06,1,40.591527,204,Beach 67 St,A,Q,-73.796924,A,S,H06-A-S,H06-A-S
558,H07,1,40.592974,205,Beach 60 St,A,Q,-73.788522,A,S,H07-A-S,H07-A-S
559,H08,1,40.593543,206,Beach 44 St,A,Q,-73.776013,A,S,H08-A-S,H08-A-S
560,H09,1,40.595998,207,Beach 36 St,A,Q,-73.768175,A,S,H09-A-S,H09-A-S
561,H10,1,40.600666,208,Beach 25 St,A,Q,-73.761353,A,S,H10-A-S,H10-A-S
562,H11,1,40.604594999999996,209,Far Rockaway - Mott Av,A,Q,-73.755405,A,S,H11-A-S,H11-A-S
563,H12,1,40.588634,200,Beach 90 St,A S,Q,-73.813641,A,S,H12-A-S,H12-A-S
564,H12,2,40.588034,200,Beach 90 St,A S,Q,-73.813041,S,S,H12-S-S,H12-S-S
565,H13,1,40.585907,201,Beach 98 St,A S,Q,-73.820558,A,S,H13-A-S,H13-A-S
566,H13,2,40.585307,201,Beach 98 St,A S,Q,-73.819958,S,S,H13-S-S,H13-S-S
567,H14,1,40.583808999999995,202,Beach 105 St,A S,Q,-73.827559,A,S,H14-A-S,H14-A-S
568,H14,2,40.583209,202,Beach 105 St,A S,Q,-73.82695899999999,S,S,H14-S-S,H14-S-S
569,H15,1,40.581503,203,Rockaway Park - Beach 116 St,A S,Q,-73.835592,A,S,H15-A-S,H15-A-S
570,H15,2,40.580903,203,Rockaway Park - Beach 116 St,A S,Q,-73.834992,S,S,H15-S-S,H15-S-S
571,J12,1,40.701091999999996,80,121 St,J Z,Q,-73.828294,J,S,J12-J-S,J12-J-S
572,J12,2,40.700492,80,121 St,J Z,Q,-73.827694,Z,S,J12-Z-S,J12-Z-S
573,J13,1,40.698018,81,111 St,J,Q,-73.836345,J,S,J13-J-S,J13-J-S
574,J14,1,40.695778,82,104 St,J Z,Q,-73.84433,J,S,J14-J-S,J14-J-S
575,J14,2,40.695178,82,104 St,J Z,Q,-73.84373,Z,S,J14-Z-S,J14-Z-S
576,J15,1,40.694479,83,Woodhaven Blvd,J Z,Q,-73.851576,J,S,J15-J-S,J15-J-S
577,J15,2,40.693879,83,Woodhaven Blvd,J Z,Q,-73.85097599999999,Z,S,J15-Z-S,J15-Z-S
578,J16,1,40.693035,84,85 St - Forest Pkwy,J,Q,-73.86001,J,S,J16-J-S,J16-J-S
579,J17,1,40.691924,85,75 St,J Z,Q,-73.867139,J,S,J17-J-S,J17-J-S
580,J17,2,40.691324,85,75 St,J Z,Q,-73.86653899999999,Z,S,J17-Z-S,J17-Z-S
581,J19,1,40.690540999999996,86,Cypress Hills,J,Bk,-73.87255,J,S,J19-J-S,J19-J-S
582,J20,1,40.683794,87,Crescent St,J Z,Bk,-73.873785,J,S,J20-J-S,J20-J-S
583,J20,2,40.683194,87,Crescent St,J Z,Bk,-73.87318499999999,Z,S,J20-Z-S,J20-Z-S
584,J21,1,40.68201,88,Norwood Av,J Z,Bk,-73.880039,J,S,J21-J-S,J21-J-S
585,J21,2,40.68141,88,Norwood Av,J Z,Bk,-73.87943899999999,Z,S,J21-Z-S,J21-Z-S
586,J22,1,40.680547,89,Cleveland St,J,Bk,-73.884639,J,S,J22-J-S,J22-J-S
587,J23,1,40.678624,90,Van Siclen Av,J Z,Bk,-73.891688,J,S,J23-J-S,J23-J-S
588,J23,2,40.678024,90,Van Siclen Av,J Z,Bk,-73.891088,Z,S,J23-Z-S,J23-Z-S
589,J24,1,40.677592,91,Alabama Av,J,Bk,-73.898654,J,S,J24-J-S,J24-J-S
590,J27,1,40.680098,621,Broadway Jct,J Z,Bk,-73.904512,J,S,J27-J-S,J27-J-S
591,J27,2,40.679498,621,Broadway Jct,J Z,Bk,-73.90391199999999,Z,S,J27-Z-S,J27-Z-S
592,J28,1,40.683493,93,Chauncey St,J Z,Bk,-73.910456,J,S,J28-J-S,J28-J-S
593,J28,2,40.682893,93,Chauncey St,J Z,Bk,-73.90985599999999,Z,S,J28-Z-S,J28-Z-S
594,J29,1,40.686969999999995,94,Halsey St,J,Bk,-73.916559,J,S,J29-J-S,J29-J-S
595,J30,1,40.69023,95,Gates Av,J Z,Bk,-73.92227,J,S,J30-J-S,J30-J-S
596,J30,2,40.68963,95,Gates Av,J Z,Bk,-73.92166999999999,Z,S,J30-Z-S,J30-Z-S
597,J31,1,40.693942,96,Kosciuszko St,J,Bk,-73.928814,J,S,J31-J-S,J31-J-S
598,L01,1,40.740376999999995,618,8 Av,L,M,-74.002578,L,S,L01-L-S,L01-L-S
599,L02,1,40.737935,601,6 Av,L,M,-73.996786,L,S,L02-L-S,L02-L-S
600,L03,1,40.735389,602,Union Sq - 14 St,L,M,-73.99073,L,S,L03-L-S,L03-L-S
601,L05,1,40.733449,118,3 Av,L,M,-73.986122,L,S,L05-L-S,L05-L-S
602,L06,1,40.731553,119,1 Av,L,M,-73.981628,L,S,L06-L-S,L06-L-S
603,L08,1,40.717904,120,Bedford Av,L,Bk,-73.956872,L,S,L08-L-S,L08-L-S
604,L10,1,40.714663,629,Lorimer St,L,Bk,-73.950275,L,S,L10-L-S,L10-L-S
605,L11,1,40.715165,122,Graham Av,L,Bk,-73.944053,L,S,L11-L-S,L11-L-S
606,L12,1,40.712526,123,Grand St,L,Bk,-73.94067,L,S,L12-L-S,L12-L-S
607,L13,1,40.708338999999995,124,Montrose Av,L,Bk,-73.93985,L,S,L13-L-S,L13-L-S
608,L14,1,40.706752,125,Morgan Av,L,Bk,-73.933147,L,S,L14-L-S,L14-L-S
609,L15,1,40.707207,126,Jefferson St,L,Bk,-73.922913,L,S,L15-L-S,L15-L-S
610,L16,1,40.704411,127,DeKalb Av,L,Bk,-73.918425,L,S,L16-L-S,L16-L-S
611,L17,1,40.700414,630,Myrtle - Wyckoff Avs,L,Bk,-73.911586,L,S,L17-L-S,L17-L-S
612,L19,1,40.696202,129,Halsey St,L,Q,-73.904084,L,S,L19-L-S,L19-L-S
613,L20,1,40.689364,130,Wilson Av,L IBX,Bk,-73.904046,L,S,L20-L-S,L20-L-S
614,L20,2,40.688764,130,Wilson Av,L IBX,Bk,-73.90344599999999,IBX,S,L20-IBX-S,L20-IBX-S
615,L21,1,40.683429,131,Bushwick Av - Aberdeen St,L,Bk,-73.905249,L,S,L21-L-S,L21-L-S
616,L22,1,40.679456,621,Broadway Jct,L,Bk,-73.90324,L,S,L22-L-S,L22-L-S
617,L24,1,40.675945,133,Atlantic Av,L IBX,Bk,-73.903097,L,S,L24-L-S,L24-L-S
618,L24,2,40.675345,133,Atlantic Av,L IBX,Bk,-73.902497,IBX,S,L24-IBX-S,L24-IBX-S
619,L25,1,40.669967,134,Sutter Av,L,Bk,-73.901975,L,S,L25-L-S,L25-L-S
620,L26,1,40.664638,135,Livonia Av,L IBX,Bk,-73.900571,L,S,L26-L-S,L26-L-S
621,L26,2,40.664038,135,Livonia Av,L IBX,Bk,-73.899971,IBX,S,L26-IBX-S,L26-IBX-S
622,L27,1,40.659333,136,New Lots Av,L,Bk,-73.899232,L,S,L27-L-S,L27-L-S
623,L28,1,40.651173,137,E 105 St,L,Bk,-73.899485,L,S,L28-L-S,L28-L-S
624,L29,1,40.647254,138,Canarsie - Rockaway Pkwy,L,Bk,-73.90185,L,S,L29-L-S,L29-L-S
625,M01,1,40.711996,108,Middle Village - Metropolitan Av,M IBX,Q,-73.889601,M,S,M01-M-S,M01-M-S
626,M01,2,40.711396,108,Middle Village - Metropolitan Av,M IBX,Q,-73.889001,IBX,S,M01-IBX-S,M01-IBX-S
627,M04,1,40.706786,109,Fresh Pond Rd,M,Q,-73.895877,M,S,M04-M-S,M04-M-S
628,M05,1,40.705023,110,Forest Av,M,Q,-73.903077,M,S,M05-M-S,M05-M-S
